"","region","2013_avg_week_wage","Description","2007_avg_week_wage_inflation_adj","percent_change"
"392","39059",682,"Guernsey County, Ohio",617.6888579788,0.104115755352361
"393","30043",708,"Jefferson County, Montana",641.273341647081,0.104053379455217
"394","24037",1200,"St. Mary's County, Maryland",1087.13239004269,0.103821402978234
"395","31071",466,"Garfield County, Nebraska",422.274564727325,0.103547404757636
"396","49045",839,"Tooele County, Utah",760.318830639359,0.103484441250097
"397","17035",632,"Cumberland County, Illinois",572.766031943978,0.103417389915706
"398","20199",565,"Wallace County, Kansas",512.120216796969,0.103256582084897
"399","22091",617,"St. Helena Parish, Louisiana",559.289184133532,0.103186003777055
"400","47127",856,"Moore County, Tennessee",776.041819751547,0.1030333394585
"401","31051",571,"Dixon County, Nebraska",517.735570051321,0.102879603082706
"402","46089",488,"McPherson County, South Dakota",442.489836442995,0.102850189561062
"403","20203",639,"Wichita County, Kansas",579.504455849201,0.102666241044884
"404","38067",743,"Pembina County, North Dakota",673.842390522327,0.102631728799468
"405","29089",530,"Howard County, Missouri",480.674238572593,0.102617859392432
"406","31129",525,"Nuckolls County, Nebraska",476.181955969111,0.102519726795476
"407","17079",707,"Jasper County, Illinois",641.273341647081,0.102493982026608
"408","48367",759,"Parker County, Texas",688.442308983644,0.102488894269908
"409","54049",817,"Marion County, West Virginia",741.22662957456,0.102226994285043
"410","38079",651,"Rolette County, North Dakota",590.735162357907,0.102016675969562
"411","48339",917,"Montgomery County, Texas",832.195352295074,0.101904736034691
"412","48025",709,"Bee County, Texas",643.519482948822,0.101753744503778
"413","21043",605,"Carter County, Kentucky",549.181548275697,0.10163934294508
"414","46037",517,"Day County, South Dakota",469.443532063888,0.101303915567933
"415","21065",632,"Estill County, Kentucky",573.889102594849,0.101258060385538
"416","29131",612,"Miller County, Missouri",555.91997218092,0.100877879236958
"417","42083",743,"Mckean County, Pennsylvania",674.965461173198,0.1007970670211
"418","37017",628,"Bladen County, North Carolina",570.519890642237,0.100750403799344
"419","18083",665,"Knox County, Indiana",604.212010168353,0.100607053167826
"420","27017",744,"Carlton County, Minnesota",676.088531824068,0.100447596696706
"421","38085",744,"Sioux County, North Dakota",676.088531824068,0.100447596696706
"422","40021",634,"Cherokee County, Oklahoma",576.13524389659,0.100436063782615
"423","22089",1158,"St. Charles Parish, Louisiana",1052.3171998657,0.100428654162249
"424","19109",687,"Kossuth County, Iowa",624.427281884023,0.100208174644744
"425","20193",593,"Thomas County, Kansas",539.073912417862,0.100034682331906
"426","27105",672,"Nobles County, Minnesota",610.950434073577,0.099925562732428
"427","28129",668,"Smith County, Mississippi",607.581222120965,0.0994414831783694
"428","30041",679,"Hill County, Montana",617.6888579788,0.099258941179257
"429","48207",611,"Haskell County, Texas",555.91997218092,0.0990790591728457
"430","51187",727,"Warren County, Virginia",661.488613362751,0.0990363028385544
"431","22093",1070,"St. James Parish, Louisiana",973.702254304763,0.0988985547373464
"432","56027",638,"Niobrara County, Wyoming",580.627526500072,0.0988111498015949
"433","48469",807,"Victoria County, Texas",734.488205669337,0.0987242460409337
"434","48223",691,"Hopkins County, Texas",628.919564487505,0.0987096586239655
"435","5049",533,"Fulton County, Arkansas",485.166521176076,0.0985918787388151
"436","48097",845,"Cooke County, Texas",769.303395846323,0.0983962953528905
"437","31085",523,"Hayes County, Nebraska",476.181955969111,0.0983196516457792
"438","54061",830,"Monongalia County, West Virginia",755.826548035877,0.0981355473115801
"439","31145",603,"Red Willow County, Nebraska",549.181548275697,0.097997559993195
"440","29169",704,"Pulaski County, Missouri",641.273341647081,0.0978157897407805
"441","42019",865,"Butler County, Pennsylvania",788.395596911123,0.0971649301302642
"442","21173",690,"Montgomery County, Kentucky",628.919564487505,0.0971196301744373
"443","45069",754,"Marlboro County, South Carolina",687.319238332774,0.0970157067463635
"444","48117",685,"Deaf Smith County, Texas",624.427281884023,0.0970052396384999
"445","22013",681,"Bienville Parish, Louisiana",621.058069931412,0.0965158219024644
"446","48237",932,"Jack County, Texas",850.164482709003,0.0962584522823546
"447","31025",618,"Cass County, Nebraska",563.781466737014,0.0961694139695399
"448","20117",650,"Marshall County, Kansas",592.981303659648,0.0961559765686626
"449","56015",640,"Goshen County, Wyoming",583.996738452684,0.0958965313671079
"450","46043",555,"Douglas County, South Dakota",506.504863542616,0.0957446610052222
"451","20099",609,"Labette County, Kansas",555.91997218092,0.0954814190446203
"452","46023",561,"Charles Mix County, South Dakota",512.120216796969,0.0954459160170391
"453","38083",513,"Sheridan County, North Dakota",468.320461413017,0.095403772135378
"454","46027",631,"Clay County, South Dakota",576.13524389659,0.0952289530707098
"455","40097",717,"Mayes County, Oklahoma",654.750189457528,0.0950741390301042
"456","20183",503,"Smith County, Kansas",459.335896206053,0.0950592021102565
"457","17193",701,"White County, Illinois",640.150270996211,0.0950553827136462
"458","8095",616,"Phillips County, Colorado",562.658396086143,0.094802822253967
"459","21081",649,"Grant County, Kentucky",592.981303659648,0.0944695827585569
"460","42053",762,"Forest County, Pennsylvania",696.303803539738,0.0943499031978399
"461","31049",511,"Deuel County, Nebraska",467.197390762147,0.0937561084542815
"462","31093",549,"Howard County, Nebraska",502.012580939134,0.093598090655348
"463","46097",560,"Miner County, South Dakota",512.120216796969,0.0934932495000749
"464","13279",620,"Toombs County, Georgia",567.150678689625,0.0931839161904566
"465","31181",507,"Webster County, Nebraska",463.828178809535,0.0930771849637724
"466","1007",685,"Bibb County, Alabama",626.673423185764,0.0930733212168566
"467","28097",529,"Montgomery County, Mississippi",484.043450525205,0.0928770948682716
"468","22021",567,"Caldwell Parish, Louisiana",518.858640702192,0.0927831889484514
"469","40013",643,"Bryan County, Oklahoma",588.489021056166,0.0926287101261516
"470","31017",535,"Brown County, Nebraska",489.658803779558,0.0925975309143112
"471","54037",708,"Jefferson County, West Virginia",648.011765552305,0.092572755058802
"472","13301",654,"Warren County, Georgia",598.596656914001,0.0925553834056227
"473","20147",600,"Phillips County, Kansas",549.181548275697,0.0925348855653683
"474","32007",876,"Elko County, Nevada",801.872444721569,0.092443075911119
"475","51165",741,"Rockingham County, Virginia",678.334673125809,0.0923811347950487
"476","21087",590,"Green County, Kentucky",540.196983068732,0.0921941782205975
"477","17069",612,"Hardin County, Illinois",560.412254784402,0.0920532068583053
"478","28091",623,"Marion County, Mississippi",570.519890642237,0.0919864674633621
"479","54013",732,"Calhoun County, West Virginia",670.473178569716,0.0917662680579354
"480","39169",770,"Wayne County, Ohio",705.288368746702,0.0917520182110618
"481","48503",743,"Young County, Texas",680.58081442755,0.0917145829697705
"482","22039",597,"Evangeline Parish, Louisiana",546.935406973956,0.0915365734009399
"483","54101",766,"Webster County, West Virginia",701.919156794091,0.0912937659353661
"484","46015",511,"Brule County, South Dakota",468.320461413017,0.0911331921270531
"485","47025",648,"Claiborne County, Tennessee",594.104374310518,0.0907174362283218
"486","42063",817,"Indiana County, Pennsylvania",749.088124130654,0.0906593946448699
"487","30015",534,"Chouteau County, Montana",489.658803779558,0.0905552925387705
"488","19091",654,"Humboldt County, Iowa",599.719727564871,0.0905093995415673
"489","53001",655,"Adams County, Washington",600.842798215742,0.0901353930596873
"490","20013",606,"Brown County, Kansas",555.91997218092,0.0900849588522823
"491","21109",606,"Jackson County, Kentucky",555.91997218092,0.0900849588522823
"492","55083",606,"Oconto County, Wisconsin",555.91997218092,0.0900849588522823
"493","17165",727,"Saline County, Illinois",667.103966617104,0.0897851555082636
"494","41013",749,"Crook County, Oregon",687.319238332774,0.089741066781202
"495","17113",957,"McLean County, Illinois",878.241248980766,0.0896778090423744
"496","8099",586,"Prowers County, Colorado",537.950841766991,0.0893188642947063
"497","47071",674,"Hardin County, Tennessee",618.81192862967,0.0891839164971189
"498","17149",532,"Pike County, Illinois",488.535733128687,0.0889684498469709
"499","48431",818,"Sterling County, Texas",751.334265432395,0.0887297939609328
"500","18031",748,"Decatur County, Indiana",687.319238332774,0.0882861387881697
"501","21157",853,"Marshall County, Kentucky",783.903314307641,0.0881443979521723
"502","5053",623,"Grant County, Arkansas",572.766031943978,0.0877041675909567
"503","16049",635,"Idaho County, Idaho",583.996738452684,0.0873348397158025
"504","40079",635,"Le Flore County, Oklahoma",583.996738452684,0.0873348397158025
"505","46073",613,"Jerauld County, South Dakota",563.781466737014,0.0873007293904984
"506","31149",564,"Rock County, Nebraska",518.858640702192,0.0870012673138034
"507","5073",603,"Lafayette County, Arkansas",554.796901530049,0.0868842243657337
"508","5089",559,"Marion County, Arkansas",514.36635809871,0.0867740302189919
"509","22047",1086,"Iberville Parish, Louisiana",999.532879274785,0.0865075301854514
"510","27129",654,"Renville County, Minnesota",601.965868866612,0.0864403346179048
"511","53019",682,"Ferry County, Washington",627.796493836635,0.0863392941749528
"512","26007",721,"Alpena County, Michigan",663.734754664492,0.0862773041988052
"513","27149",733,"Stevens County, Minnesota",674.965461173198,0.0859814941136825
"514","19143",622,"Osceola County, Iowa",572.766031943978,0.085958253999318
"515","27103",711,"Nicollet County, Minnesota",654.750189457528,0.0859103387034925
"516","28087",761,"Lowndes County, Mississippi",700.79608614322,0.0859078911072515
"517","46019",550,"Butte County, South Dakota",506.504863542616,0.0858730874826525
"518","48361",845,"Orange County, Texas",778.287961053288,0.0857163958394374
"519","40137",784,"Stephens County, Oklahoma",722.134428509761,0.0856704362066061
"520","18007",612,"Benton County, Indiana",563.781466737014,0.08552699247469
"521","31021",551,"Burt County, Nebraska",507.627934193486,0.0854406601469295
"522","20079",668,"Harvey County, Kansas",615.442716677059,0.0853975226268209
"523","21019",897,"Boyd County, Kentucky",826.579999040721,0.0851944168029759
"524","40027",702,"Cleveland County, Oklahoma",646.888694901434,0.0851944168029759
"525","46083",769,"Lincoln County, South Dakota",708.657580699314,0.0851503193420144
"526","17199",703,"Williamson County, Illinois",648.011765552305,0.0848568457716636
"527","5093",798,"Mississippi County, Arkansas",735.611276320207,0.084812081717784
"528","2110",949,"Juneau Borough, Alaska",874.872037028155,0.0847300631800394
"529","40009",871,"Beckham County, Oklahoma",802.99551537244,0.0846884986599443
"530","8009",514,"Baca County, Colorado",473.93581466737,0.0845350448156124
"531","19031",637,"Cedar County, Iowa",587.365950405295,0.0845027696284679
"532","54001",665,"Barbour County, West Virginia",613.196575375318,0.0844809424987005
"533","48019",587,"Bandera County, Texas",541.320053719603,0.0843862073213693
"534","46003",526,"Aurora County, South Dakota",485.166521176076,0.0841638428079114
"535","48463",571,"Uvalde County, Texas",526.720135258286,0.0840671578275642
"536","21153",644,"Magoffin County, Kentucky",594.104374310518,0.0839846125479002
"537","36091",857,"Saratoga County, New York",790.641738212864,0.0839296214453968
"538","31027",577,"Cedar County, Nebraska",532.335488512638,0.0839029379990344
"539","17127",790,"Massac County, Illinois",728.872852414984,0.0838653098170452
"540","55081",696,"Monroe County, Wisconsin",642.396412297952,0.0834431616924816
"541","22059",674,"LaSalle Parish, Louisiana",622.181140582282,0.0832858086460513
"542","31123",601,"Morrill County, Nebraska",554.796901530049,0.083279301565184
"543","40087",652,"McClain County, Oklahoma",601.965868866612,0.083117887111428
"544","56029",720,"Park County, Wyoming",664.857825315363,0.0829382953543212
"545","5077",608,"Lee County, Arkansas",561.535325435273,0.0827457729907026
"546","19165",608,"Shelby County, Iowa",561.535325435273,0.0827457729907026
"547","30047",642,"Lake County, Montana",592.981303659648,0.0826648260878176
"548","35006",688,"Cibola County, New Mexico",635.657988392729,0.08234304069649
"549","48369",728,"Parmer County, Texas",672.719319871457,0.0821749554317934
"550","47033",745,"Crockett County, Tennessee",688.442308983644,0.0821531307392374
"551","48365",830,"Panola County, Texas",767.057254544582,0.0820574280244413
"552","5043",593,"Drew County, Arkansas",548.058477624826,0.0820013268838415
"553","51027",876,"Buchanan County, Virginia",809.733939277663,0.0818368324556713
"554","19107",633,"Keokuk County, Iowa",585.119809103554,0.081829721283581
"555","21233",797,"Webster County, Kentucky",736.734346971078,0.0818010634045927
"556","6113",944,"Yolo County, California",872.625895726414,0.0817923289042108
"557","19041",696,"Clay County, Iowa",643.519482948822,0.0815523359303656
"558","18171",680,"Warren County, Indiana",628.919564487505,0.0812193456791555
"559","22025",527,"Catahoula Parish, Louisiana",487.412662477817,0.0812193456791555
"560","19159",596,"Ringgold County, Iowa",551.427689577438,0.0808307440214298
"561","26079",807,"Kalkaska County, Michigan",746.841982828913,0.0805498600161962
"562","19055",711,"Delaware County, Iowa",658.11940141014,0.0803510707579116
"563","2122",876,"Kenai Peninsula Borough, Alaska",810.857009928534,0.0803384434910512
"564","42065",689,"Jefferson County, Pennsylvania",637.90412969447,0.0800996073344173
"565","41067",1105,"Washington County, Oregon",1023.11736294307,0.0800324967815933
